experiment,feature_set,model,model_type,threshold_mode,k_best,pca_components,threshold,accuracy,balanced_accuracy,roc_auc,pr_auc,f1,precision,recall_sensitivity,specificity,tp,fp,tn,fn,fold
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.05,0.38333333333333336,0.5131578947368421,0.5657894736842105,0.490476052888141,0.5432098765432098,0.3728813559322034,1.0,0.02631578947368421,22,37,1,0,4
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.45,0.7166666666666667,0.6901913875598087,0.7248803827751197,0.7091640034232145,0.6046511627906976,0.6190476190476191,0.5909090909090909,0.7894736842105263,13,8,30,9,5
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.45,0.6557377049180327,0.6614219114219114,0.6491841491841492,0.48540681887445214,0.5882352941176471,0.5172413793103449,0.6818181818181818,0.6410256410256411,15,14,25,7,6
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.275,0.5333333333333333,0.6124401913875598,0.6913875598086124,0.639305092243944,0.5882352941176471,0.43478260869565216,0.9090909090909091,0.3157894736842105,20,26,12,2,7
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.35,0.6,0.6555023923444976,0.7248803827751196,0.661185171643109,0.6129032258064516,0.475,0.8636363636363636,0.4473684210526316,19,21,17,3,8
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.35,0.7166666666666667,0.7380382775119618,0.7727272727272727,0.6151364632718642,0.6792452830188679,0.5806451612903226,0.8181818181818182,0.6578947368421053,18,13,25,4,9
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.25,0.48333333333333334,0.5729665071770335,0.645933014354067,0.614354491574257,0.5633802816901409,0.40816326530612246,0.9090909090909091,0.23684210526315788,20,29,9,2,10
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.175,0.4098360655737705,0.5285547785547786,0.655011655011655,0.6443751954710137,0.5384615384615384,0.375,0.9545454545454546,0.10256410256410256,21,35,4,1,11
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.35,0.55,0.59688995215311,0.6519138755980861,0.6146247277619508,0.5573770491803278,0.4358974358974359,0.7727272727272727,0.42105263157894735,17,22,16,5,12
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.3,0.5666666666666667,0.6483253588516746,0.7057416267942583,0.5568532814232692,0.6176470588235294,0.45652173913043476,0.9545454545454546,0.34210526315789475,21,25,13,1,13
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.25,0.5,0.5765550239234449,0.6339712918660286,0.5496992710931262,0.5588235294117647,0.41304347826086957,0.8636363636363636,0.2894736842105263,19,27,11,3,14
xgboost_select200_t0_only,t0_only,xgboost,selectk,tuned_f1,200,,0.1,0.38333333333333336,0.5131578947368421,0.6028708133971292,0.5503964442075231,0.5432098765432098,0.3728813559322034,1.0,0.02631578947368421,22,37,1,0,15
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.7704918032786885,0.7214452214452214,0.7727272727272728,0.635719550360857,0.631578947368421,0.75,0.5454545454545454,0.8974358974358975,12,4,35,10,1
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.65,0.6088516746411483,0.6543062200956938,0.5888297262886181,0.4878048780487805,0.5263157894736842,0.45454545454545453,0.7631578947368421,10,9,29,12,2
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.6333333333333333,0.5765550239234449,0.6889952153110048,0.5386111359553412,0.42105263157894735,0.5,0.36363636363636365,0.7894736842105263,8,8,30,14,3
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.6,0.5598086124401914,0.5849282296650717,0.45835535173436653,0.42857142857142855,0.45,0.4090909090909091,0.7105263157894737,9,11,27,13,4
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.7,0.6196172248803827,0.75,0.7016469580939746,0.4375,0.7,0.3181818181818182,0.9210526315789473,7,3,35,15,5
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.6721311475409836,0.6445221445221445,0.6713286713286715,0.4884719936720094,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.7435897435897436,12,10,29,10,6
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.6833333333333333,0.6447368421052632,0.6913875598086124,0.6320121873944409,0.5365853658536586,0.5789473684210527,0.5,0.7894736842105263,11,8,30,11,7
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.7,0.6483253588516746,0.7236842105263158,0.6742375115009369,0.5263157894736842,0.625,0.45454545454545453,0.8421052631578947,10,6,32,12,8
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.6666666666666666,0.5837320574162679,0.7643540669856459,0.6208555234530738,0.375,0.6,0.2727272727272727,0.8947368421052632,6,4,34,16,9
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.6833333333333333,0.6255980861244019,0.728468899521531,0.6249510916681081,0.4864864864864865,0.6,0.4090909090909091,0.8421052631578947,9,6,32,13,10
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.6721311475409836,0.6148018648018648,0.6876456876456877,0.6007988079532842,0.47368421052631576,0.5625,0.4090909090909091,0.8205128205128205,9,7,32,13,11
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.6833333333333333,0.6638755980861244,0.7344497607655501,0.7155721537971018,0.5777777777777777,0.5652173913043478,0.5909090909090909,0.7368421052631579,13,10,28,9,12
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.7166666666666667,0.6519138755980861,0.6889952153110047,0.5407961767781857,0.5142857142857142,0.6923076923076923,0.4090909090909091,0.8947368421052632,9,4,34,13,13
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.65,0.5801435406698564,0.700956937799043,0.5757893835225858,0.4,0.5384615384615384,0.3181818181818182,0.8421052631578947,7,6,32,15,14
xgboost_select500_t0_only,t0_only,xgboost,selectk,default_0.5,500,,0.5,0.6833333333333333,0.6160287081339713,0.7045454545454546,0.6767172976748423,0.45714285714285713,0.6153846153846154,0.36363636363636365,0.868421052631579,8,5,33,14,15
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.45,0.7377049180327869,0.7156177156177156,0.7727272727272728,0.635719550360857,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.7948717948717948,14,8,31,8,1
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.3,0.5666666666666667,0.6196172248803828,0.6543062200956938,0.5888297262886181,0.5806451612903226,0.45,0.8181818181818182,0.42105263157894735,18,22,16,4,2
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.35,0.6333333333333333,0.6722488038277512,0.6889952153110048,0.5386111359553412,0.6206896551724138,0.5,0.8181818181818182,0.5263157894736842,18,18,20,4,3
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.125,0.4,0.5263157894736842,0.5849282296650717,0.45835535173436653,0.55,0.3793103448275862,1.0,0.05263157894736842,22,36,2,0,4
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.4,0.7166666666666667,0.7188995215311005,0.75,0.7016469580939746,0.6530612244897959,0.5925925925925926,0.7272727272727273,0.7105263157894737,16,11,27,6,5
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.35,0.5573770491803278,0.6241258741258742,0.6713286713286715,0.4884719936720094,0.5846153846153846,0.4418604651162791,0.8636363636363636,0.38461538461538464,19,24,15,3,6
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.3,0.5666666666666667,0.6291866028708134,0.6913875598086124,0.6320121873944409,0.59375,0.4523809523809524,0.8636363636363636,0.39473684210526316,19,23,15,3,7
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.45,0.6833333333333333,0.6830143540669856,0.7236842105263158,0.6742375115009369,0.6122448979591837,0.5555555555555556,0.6818181818181818,0.6842105263157895,15,12,26,7,8
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.3,0.7,0.7440191387559809,0.7643540669856459,0.6208555234530738,0.6896551724137931,0.5555555555555556,0.9090909090909091,0.5789473684210527,20,16,22,2,9
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.35,0.6,0.645933014354067,0.728468899521531,0.6249510916681081,0.6,0.47368421052631576,0.8181818181818182,0.47368421052631576,18,20,18,4,10
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.4,0.6885245901639344,0.6870629370629371,0.6876456876456877,0.6007988079532842,0.6122448979591837,0.5555555555555556,0.6818181818181818,0.6923076923076923,15,12,27,7,11
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.4,0.6166666666666667,0.6399521531100478,0.7344497607655501,0.7155721537971018,0.5818181818181818,0.48484848484848486,0.7272727272727273,0.5526315789473685,16,17,21,6,12
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.35,0.5833333333333334,0.6327751196172249,0.6889952153110047,0.5407961767781857,0.5901639344262295,0.46153846153846156,0.8181818181818182,0.4473684210526316,18,21,17,4,13
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.4,0.7,0.6961722488038278,0.700956937799043,0.5757893835225858,0.625,0.5769230769230769,0.6818181818181818,0.7105263157894737,15,11,27,7,14
xgboost_select500_t0_only,t0_only,xgboost,selectk,tuned_f1,500,,0.45,0.75,0.7260765550239234,0.7045454545454546,0.6767172976748423,0.6511627906976745,0.6666666666666666,0.6363636363636364,0.8157894736842105,14,7,31,8,15
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.7049180327868853,0.6602564102564102,0.7389277389277389,0.6126785181253284,0.55,0.6111111111111112,0.5,0.8205128205128205,11,7,32,11,1
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.7,0.6770334928229665,0.6877990430622011,0.6365657759147281,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.7631578947368421,13,9,29,9,2
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.7166666666666667,0.6997607655502392,0.7320574162679425,0.6683075533096547,0.6222222222222222,0.6086956521739131,0.6363636363636364,0.7631578947368421,14,9,29,8,3
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.5666666666666667,0.5334928229665072,0.5801435406698564,0.4555237217429851,0.4090909090909091,0.4090909090909091,0.4090909090909091,0.6578947368421053,9,13,25,13,4
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.6166666666666667,0.5921052631578947,0.5801435406698565,0.5136106722819361,0.4888888888888889,0.4782608695652174,0.5,0.6842105263157895,11,12,26,11,5
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.5409836065573771,0.532051282051282,0.5524475524475524,0.43534786890081156,0.44,0.39285714285714285,0.5,0.5641025641025641,11,17,22,11,6
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.6,0.5311004784688995,0.6004784688995216,0.49613057678378775,0.3333333333333333,0.42857142857142855,0.2727272727272727,0.7894736842105263,6,8,30,16,7
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.5833333333333334,0.55622009569378,0.6937799043062202,0.5343563592024642,0.4444444444444444,0.43478260869565216,0.45454545454545453,0.6578947368421053,10,13,25,12,8
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.7,0.6578947368421053,0.7093301435406699,0.6673325551491656,0.55,0.6111111111111112,0.5,0.8157894736842105,11,7,31,11,9
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.5666666666666667,0.5334928229665072,0.6088516746411483,0.42820423682713926,0.4090909090909091,0.4090909090909091,0.4090909090909091,0.6578947368421053,9,13,25,13,10
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.6229508196721312,0.5664335664335665,0.655011655011655,0.47423824653583135,0.41025641025641024,0.47058823529411764,0.36363636363636365,0.7692307692307693,8,9,30,14,11
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.5666666666666667,0.5430622009569378,0.6136363636363635,0.5264942300626189,0.43478260869565216,0.4166666666666667,0.45454545454545453,0.631578947368421,10,14,24,12,12
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.6166666666666667,0.5729665071770335,0.5825358851674641,0.4761505057452724,0.43902439024390244,0.47368421052631576,0.4090909090909091,0.7368421052631579,9,10,28,13,13
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.65,0.618421052631579,0.6160287081339713,0.5909250747275769,0.5116279069767442,0.5238095238095238,0.5,0.7368421052631579,11,10,28,11,14
xgboost_select50_t1_only,t1_only,xgboost,selectk,default_0.5,50,,0.5,0.6,0.5598086124401914,0.6363636363636364,0.470911335258587,0.42857142857142855,0.45,0.4090909090909091,0.7105263157894737,9,11,27,13,15
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.4,0.6065573770491803,0.6526806526806527,0.7389277389277389,0.6126785181253284,0.6,0.47368421052631576,0.8181818181818182,0.48717948717948717,18,20,19,4,1
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.5,0.7,0.6770334928229665,0.6877990430622011,0.6365657759147281,0.5909090909090909,0.5909090909090909,0.5909090909090909,0.7631578947368421,13,9,29,9,2
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.5,0.7166666666666667,0.6997607655502392,0.7320574162679425,0.6683075533096547,0.6222222222222222,0.6086956521739131,0.6363636363636364,0.7631578947368421,14,9,29,8,3
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.3,0.5333333333333333,0.6028708133971292,0.5801435406698564,0.4555237217429851,0.5757575757575758,0.4318181818181818,0.8636363636363636,0.34210526315789475,19,25,13,3,4
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.175,0.43333333333333335,0.5430622009569378,0.5801435406698565,0.5136106722819361,0.5526315789473685,0.3888888888888889,0.9545454545454546,0.13157894736842105,21,33,5,1,5
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.1,0.39344262295081966,0.5256410256410257,0.5524475524475524,0.43534786890081156,0.5432098765432098,0.3728813559322034,1.0,0.05128205128205128,22,37,2,0,6
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.3,0.5833333333333334,0.6327751196172249,0.6004784688995216,0.49613057678378775,0.5901639344262295,0.46153846153846156,0.8181818181818182,0.4473684210526316,18,21,17,4,7
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.35,0.65,0.6949760765550239,0.6937799043062202,0.5343563592024642,0.6440677966101694,0.5135135135135135,0.8636363636363636,0.5263157894736842,19,18,20,3,8
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.4,0.6833333333333333,0.6734449760765551,0.7093301435406699,0.6673325551491656,0.5957446808510638,0.56,0.6363636363636364,0.7105263157894737,14,11,27,8,9
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.25,0.5166666666666667,0.5992822966507176,0.6088516746411483,0.42820423682713926,0.5797101449275363,0.425531914893617,0.9090909090909091,0.2894736842105263,20,27,11,2,10
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.35,0.6557377049180327,0.6713286713286714,0.655011655011655,0.47423824653583135,0.6037735849056604,0.5161290322580645,0.7272727272727273,0.6153846153846154,16,15,24,6,11
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.275,0.5,0.5765550239234449,0.6136363636363635,0.5264942300626189,0.5588235294117647,0.41304347826086957,0.8636363636363636,0.2894736842105263,19,27,11,3,12
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.2,0.43333333333333335,0.5430622009569378,0.5825358851674641,0.4761505057452724,0.5526315789473685,0.3888888888888889,0.9545454545454546,0.13157894736842105,21,33,5,1,13
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.15,0.4166666666666667,0.5299043062200957,0.6160287081339713,0.5909250747275769,0.5454545454545454,0.38181818181818183,0.9545454545454546,0.10526315789473684,21,34,4,1,14
xgboost_select50_t1_only,t1_only,xgboost,selectk,tuned_f1,50,,0.2,0.4666666666666667,0.5789473684210527,0.6363636363636364,0.470911335258587,0.5789473684210527,0.4074074074074074,1.0,0.15789473684210525,22,32,6,0,15
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.6885245901639344,0.6672494172494172,0.7564102564102564,0.6562469384771944,0.5777777777777777,0.5652173913043478,0.5909090909090909,0.7435897435897436,13,10,29,9,1
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.6833333333333333,0.6351674641148325,0.7260765550239234,0.6663058784660173,0.5128205128205128,0.5882352941176471,0.45454545454545453,0.8157894736842105,10,7,31,12,2
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.7166666666666667,0.6997607655502392,0.7679425837320574,0.6505494348499049,0.6222222222222222,0.6086956521739131,0.6363636363636364,0.7631578947368421,14,9,29,8,3
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.5833333333333334,0.55622009569378,0.6232057416267942,0.4729710255880817,0.4444444444444444,0.43478260869565216,0.45454545454545453,0.6578947368421053,10,13,25,12,4
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.6166666666666667,0.5825358851674641,0.6435406698564593,0.5672580823940706,0.46511627906976744,0.47619047619047616,0.45454545454545453,0.7105263157894737,10,11,27,12,5
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.7049180327868853,0.6998834498834499,0.6713286713286714,0.5300099302430293,0.625,0.5769230769230769,0.6818181818181818,0.717948717948718,15,11,28,7,6
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.6666666666666666,0.6028708133971292,0.6806220095693779,0.5379528837173708,0.4444444444444444,0.5714285714285714,0.36363636363636365,0.8421052631578947,8,6,32,14,7
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.6166666666666667,0.5921052631578947,0.7021531100478469,0.5673447307703859,0.4888888888888889,0.4782608695652174,0.5,0.6842105263157895,11,12,26,11,8
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.7,0.6674641148325359,0.7882775119617225,0.6271445062569005,0.5714285714285714,0.6,0.5454545454545454,0.7894736842105263,12,8,30,10,9
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.6333333333333333,0.5956937799043062,0.6614832535885168,0.4617913935234098,0.47619047619047616,0.5,0.45454545454545453,0.7368421052631579,10,10,28,12,10
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.6885245901639344,0.6375291375291375,0.7004662004662006,0.5258913762203387,0.5128205128205128,0.5882352941176471,0.45454545454545453,0.8205128205128205,10,7,32,12,11
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.5833333333333334,0.5753588516746411,0.6578947368421053,0.5824090387213067,0.4897959183673469,0.4444444444444444,0.5454545454545454,0.6052631578947368,12,15,23,10,12
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.6166666666666667,0.5729665071770335,0.6028708133971292,0.44289611582054794,0.43902439024390244,0.47368421052631576,0.4090909090909091,0.7368421052631579,9,10,28,13,13
xgboost_select100_t1_only,t1_only,xgboost,selectk,default_0.5,100,,0.5,0.65,0.5897129186602871,0.6064593301435406,0.5554524217549048,0.43243243243243246,0.5333333333333333,0.36363636363636365,0.8157894736842105,8,7,31,14,14
