experiment,feature_set,model,accuracy,balanced_accuracy,roc_auc,pr_auc,f1,precision,recall_sensitivity,specificity,tp,fp,tn,fn,fold
sgd_hinge_t1_only,t1_only,sgd_hinge,0.75,0.7165071770334928,0.7894736842105263,0.7768239509845969,0.6341463414634146,0.6842105263157895,0.5909090909090909,0.8421052631578947,13,6,32,9,7
sgd_hinge_t1_only,t1_only,sgd_hinge,0.8166666666666667,0.8169856459330144,0.888755980861244,0.8392525953860717,0.7659574468085106,0.72,0.8181818181818182,0.8157894736842105,18,7,31,4,8
sgd_hinge_t1_only,t1_only,sgd_hinge,0.7833333333333333,0.7906698564593302,0.8110047846889953,0.7960888092616518,0.7346938775510204,0.6666666666666666,0.8181818181818182,0.7631578947368421,18,9,29,4,9
sgd_hinge_t1_only,t1_only,sgd_hinge,0.6666666666666666,0.6889952153110048,0.7918660287081339,0.7321127720709901,0.6296296296296297,0.53125,0.7727272727272727,0.6052631578947368,17,15,23,5,10
sgd_hinge_t1_only,t1_only,sgd_hinge,0.8360655737704918,0.8321678321678322,0.8601398601398602,0.7872996929265395,0.782608695652174,0.75,0.8181818181818182,0.8461538461538461,18,6,33,4,11
sgd_hinge_t1_only,t1_only,sgd_hinge,0.7833333333333333,0.7811004784688995,0.8696172248803828,0.8163283730869297,0.723404255319149,0.68,0.7727272727272727,0.7894736842105263,17,8,30,5,12
sgd_hinge_t1_only,t1_only,sgd_hinge,0.7833333333333333,0.8098086124401913,0.9055023923444976,0.8834516593154775,0.7547169811320755,0.6451612903225806,0.9090909090909091,0.7105263157894737,20,11,27,2,13
sgd_hinge_t1_only,t1_only,sgd_hinge,0.6666666666666666,0.6794258373205742,0.770334928229665,0.7210348636103463,0.6153846153846154,0.5333333333333333,0.7272727272727273,0.631578947368421,16,14,24,6,14
sgd_hinge_t1_only,t1_only,sgd_hinge,0.75,0.7356459330143541,0.8145933014354066,0.8056629169477465,0.6666666666666666,0.6521739130434783,0.6818181818181818,0.7894736842105263,15,8,30,7,15
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.8360655737704918,0.8519813519813519,0.851981351981352,0.682137534596551,0.8,0.7142857142857143,0.9090909090909091,0.7948717948717948,20,8,31,2,1
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.8,0.8038277511961722,0.8038277511961723,0.6331002331002331,0.75,0.6923076923076923,0.8181818181818182,0.7894736842105263,18,8,30,4,2
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.85,0.8433014354066986,0.8433014354066987,0.7069828722002636,0.8,0.782608695652174,0.8181818181818182,0.868421052631579,18,5,33,4,3
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.7166666666666667,0.680622009569378,0.6806220095693779,0.511164274322169,0.5853658536585366,0.631578947368421,0.5454545454545454,0.8157894736842105,12,7,31,10,4
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.8333333333333334,0.8301435406698565,0.8301435406698565,0.6803030303030303,0.782608695652174,0.75,0.8181818181818182,0.8421052631578947,18,6,32,4,5
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.6885245901639344,0.696969696969697,0.696969696969697,0.4996145742330027,0.6274509803921569,0.5517241379310345,0.7272727272727273,0.6666666666666666,16,13,26,6,6
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.8333333333333334,0.8301435406698565,0.8301435406698565,0.6803030303030303,0.782608695652174,0.75,0.8181818181818182,0.8421052631578947,18,6,32,4,7
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.7333333333333333,0.722488038277512,0.7224880382775118,0.5428030303030302,0.6521739130434783,0.625,0.6818181818181818,0.7631578947368421,15,9,29,7,8
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.7666666666666667,0.7679425837320575,0.7679425837320575,0.5885780885780886,0.7083333333333334,0.6538461538461539,0.7727272727272727,0.7631578947368421,17,9,29,5,9
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.7833333333333333,0.7906698564593302,0.7906698564593302,0.6121212121212121,0.7346938775510204,0.6666666666666666,0.8181818181818182,0.7631578947368421,18,9,29,4,10
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.7377049180327869,0.6958041958041958,0.6958041958041958,0.5275707898658718,0.6,0.6666666666666666,0.5454545454545454,0.8461538461538461,12,6,33,10,11
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.7333333333333333,0.7511961722488039,0.7511961722488039,0.5575757575757575,0.6923076923076923,0.6,0.8181818181818182,0.6842105263157895,18,12,26,4,12
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.7166666666666667,0.7284688995215312,0.7284688995215312,0.5363113897596656,0.6666666666666666,0.5862068965517241,0.7727272727272727,0.6842105263157895,17,12,26,5,13
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.6666666666666666,0.6698564593301435,0.6698564593301435,0.4819264069264069,0.6,0.5357142857142857,0.6818181818181818,0.6578947368421053,15,13,25,7,14
sgd_modified_huber_t0_only,t0_only,sgd_modified_huber,0.8,0.8038277511961722,0.8038277511961723,0.6331002331002331,0.75,0.6923076923076923,0.8181818181818182,0.7894736842105263,18,8,30,4,15
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.7049180327868853,0.7395104895104896,0.7395104895104896,0.5318006487244675,0.6785714285714286,0.5588235294117647,0.8636363636363636,0.6153846153846154,19,15,24,3,1
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.75,0.7356459330143541,0.7356459330143541,0.56133069828722,0.6666666666666666,0.6521739130434783,0.6818181818181818,0.7894736842105263,15,8,30,7,2
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.7166666666666667,0.7380382775119618,0.7380382775119618,0.5417399804496579,0.6792452830188679,0.5806451612903226,0.8181818181818182,0.6578947368421053,18,13,25,4,3
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.8166666666666667,0.8169856459330144,0.8169856459330145,0.6557575757575758,0.7659574468085106,0.72,0.8181818181818182,0.8157894736842105,18,7,31,4,4
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.75,0.7260765550239234,0.7260765550239234,0.5575757575757575,0.6511627906976745,0.6666666666666666,0.6363636363636364,0.8157894736842105,14,7,31,8,5
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.7213114754098361,0.7424242424242424,0.7424242424242425,0.5406470842747946,0.6792452830188679,0.5806451612903226,0.8181818181818182,0.6666666666666666,18,13,26,4,6
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.7833333333333333,0.7332535885167464,0.7332535885167463,0.603030303030303,0.6486486486486487,0.8,0.5454545454545454,0.9210526315789473,12,3,35,10,7
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.7833333333333333,0.7619617224880382,0.7619617224880382,0.6036796536796537,0.6976744186046512,0.7142857142857143,0.6818181818181818,0.8421052631578947,15,6,32,7,8
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.7833333333333333,0.7906698564593302,0.7906698564593302,0.6121212121212121,0.7346938775510204,0.6666666666666666,0.8181818181818182,0.7631578947368421,18,9,29,4,9
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.7666666666666667,0.7679425837320575,0.7679425837320575,0.5885780885780886,0.7083333333333334,0.6538461538461539,0.7727272727272727,0.7631578947368421,17,9,29,5,10
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.8032786885245902,0.7768065268065267,0.7768065268065267,0.6261177347242921,0.7142857142857143,0.75,0.6818181818181818,0.8717948717948718,15,5,34,7,11
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.7833333333333333,0.7906698564593302,0.7906698564593302,0.6121212121212121,0.7346938775510204,0.6666666666666666,0.8181818181818182,0.7631578947368421,18,9,29,4,12
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.7666666666666667,0.7679425837320575,0.7679425837320575,0.5885780885780886,0.7083333333333334,0.6538461538461539,0.7727272727272727,0.7631578947368421,17,9,29,5,13
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.6166666666666667,0.6208133971291866,0.6208133971291866,0.44054336468129573,0.5490196078431373,0.4827586206896552,0.6363636363636364,0.6052631578947368,14,15,23,8,14
sgd_modified_huber_t1_only,t1_only,sgd_modified_huber,0.8166666666666667,0.8169856459330144,0.8169856459330145,0.6557575757575758,0.7659574468085106,0.72,0.8181818181818182,0.8157894736842105,18,7,31,4,15
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.6557377049180327,0.5425407925407926,0.6480186480186481,0.49720035604744733,0.2222222222222222,0.6,0.13636363636363635,0.9487179487179487,3,2,37,19,1
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.7166666666666667,0.6232057416267942,0.7117224880382775,0.6347368277203934,0.41379310344827586,0.8571428571428571,0.2727272727272727,0.9736842105263158,6,1,37,16,2
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.7166666666666667,0.6327751196172249,0.7308612440191388,0.6462767131013466,0.45161290322580644,0.7777777777777778,0.3181818181818182,0.9473684210526315,7,2,36,15,3
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.65,0.5610047846889952,0.7260765550239234,0.6158319608922589,0.3225806451612903,0.5555555555555556,0.22727272727272727,0.8947368421052632,5,4,34,17,4
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.75,0.6686602870813397,0.7799043062200958,0.7012262304687734,0.5161290322580645,0.8888888888888888,0.36363636363636365,0.9736842105263158,8,1,37,14,5
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.639344262295082,0.5297202797202798,0.6783216783216783,0.501303776792062,0.21428571428571427,0.5,0.13636363636363635,0.9230769230769231,3,3,36,19,6
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.7333333333333333,0.645933014354067,0.8301435406698565,0.7695050754220019,0.4666666666666667,0.875,0.3181818181818182,0.9736842105263158,7,1,37,15,7
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.6666666666666666,0.5645933014354066,0.7141148325358853,0.5970299819566514,0.2857142857142857,0.6666666666666666,0.18181818181818182,0.9473684210526315,4,2,36,18,8
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.7333333333333333,0.645933014354067,0.7559808612440191,0.6935458578791966,0.4666666666666667,0.875,0.3181818181818182,0.9736842105263158,7,1,37,15,9
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.6833333333333333,0.5873205741626794,0.7200956937799043,0.5972329449140912,0.3448275862068966,0.7142857142857143,0.22727272727272727,0.9473684210526315,5,2,36,17,10
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.7213114754098361,0.6235431235431235,0.6946386946386947,0.6591296026697335,0.41379310344827586,0.8571428571428571,0.2727272727272727,0.9743589743589743,6,1,38,16,11
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.6833333333333333,0.6064593301435407,0.7021531100478469,0.5709269633244622,0.42424242424242425,0.6363636363636364,0.3181818181818182,0.8947368421052632,7,4,34,15,12
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.6666666666666666,0.5741626794258373,0.6172248803827751,0.4829343539401757,0.3333333333333333,0.625,0.22727272727272727,0.9210526315789473,5,3,35,17,13
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.6833333333333333,0.5777511961722488,0.7523923444976077,0.6719307880671517,0.2962962962962963,0.8,0.18181818181818182,0.9736842105263158,4,1,37,18,14
pca10_rbf_svm_t0_only,t0_only,pca10_rbf_svm,0.6833333333333333,0.5681818181818181,0.757177033492823,0.6719778407721931,0.24,1.0,0.13636363636363635,1.0,3,0,38,19,15
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.6557377049180327,0.5425407925407926,0.7587412587412588,0.6136708288052902,0.2222222222222222,0.6,0.13636363636363635,0.9487179487179487,3,2,37,19,1
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.6666666666666666,0.5645933014354066,0.7380382775119617,0.6352342476279446,0.2857142857142857,0.6666666666666666,0.18181818181818182,0.9473684210526315,4,2,36,18,2
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.7166666666666667,0.6232057416267942,0.7858851674641149,0.7169210878765668,0.41379310344827586,0.8571428571428571,0.2727272727272727,0.9736842105263158,6,1,37,16,3
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.65,0.5610047846889952,0.7464114832535885,0.6372339599692939,0.3225806451612903,0.5555555555555556,0.22727272727272727,0.8947368421052632,5,4,34,17,4
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.7666666666666667,0.6818181818181819,0.8086124401913876,0.7581167958637787,0.5333333333333333,1.0,0.36363636363636365,1.0,8,0,38,14,5
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.6557377049180327,0.5425407925407926,0.7634032634032634,0.6385926507308461,0.2222222222222222,0.6,0.13636363636363635,0.9487179487179487,3,2,37,19,6
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.6833333333333333,0.5777511961722488,0.8456937799043063,0.7801229019739845,0.2962962962962963,0.8,0.18181818181818182,0.9736842105263158,4,1,37,18,7
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.7,0.5909090909090909,0.7691387559808612,0.7372021970875529,0.3076923076923077,1.0,0.18181818181818182,1.0,4,0,38,18,8
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.7166666666666667,0.6136363636363636,0.764354066985646,0.7107704000008126,0.37037037037037035,1.0,0.22727272727272727,1.0,5,0,38,17,9
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.7166666666666667,0.6232057416267942,0.7165071770334928,0.6400718320080707,0.41379310344827586,0.8571428571428571,0.2727272727272727,0.9736842105263158,6,1,37,16,10
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.7049180327868853,0.5909090909090909,0.7424242424242424,0.7153841820167011,0.3076923076923077,1.0,0.18181818181818182,1.0,4,0,39,18,11
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.7166666666666667,0.6327751196172249,0.7595693779904307,0.646122056912577,0.45161290322580644,0.7777777777777778,0.3181818181818182,0.9473684210526315,7,2,36,15,12
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.7,0.6004784688995215,0.7547846889952153,0.6291889909026831,0.35714285714285715,0.8333333333333334,0.22727272727272727,0.9736842105263158,5,1,37,17,13
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.7,0.6004784688995215,0.7488038277511962,0.6958005255383769,0.35714285714285715,0.8333333333333334,0.22727272727272727,0.9736842105263158,5,1,37,17,14
pca20_rbf_svm_t0_only,t0_only,pca20_rbf_svm,0.6833333333333333,0.5681818181818181,0.8110047846889953,0.7733578360800424,0.24,1.0,0.13636363636363635,1.0,3,0,38,19,15
pca50_rbf_svm_t0_only,t0_only,pca50_rbf_svm,0.6557377049180327,0.5326340326340326,0.7913752913752913,0.6677854126989032,0.16,0.6666666666666666,0.09090909090909091,0.9743589743589743,2,1,38,20,1
pca50_rbf_svm_t0_only,t0_only,pca50_rbf_svm,0.7,0.5909090909090909,0.7129186602870814,0.6490917418332136,0.3076923076923077,1.0,0.18181818181818182,1.0,4,0,38,18,2
pca50_rbf_svm_t0_only,t0_only,pca50_rbf_svm,0.7166666666666667,0.6232057416267942,0.8038277511961722,0.7416822467613702,0.41379310344827586,0.8571428571428571,0.2727272727272727,0.9736842105263158,6,1,37,16,3
pca50_rbf_svm_t0_only,t0_only,pca50_rbf_svm,0.65,0.5514354066985646,0.7392344497607656,0.6594934983830057,0.27586206896551724,0.5714285714285714,0.18181818181818182,0.9210526315789473,4,3,35,18,4
pca50_rbf_svm_t0_only,t0_only,pca50_rbf_svm,0.7333333333333333,0.6363636363636364,0.813397129186603,0.7727862224054218,0.42857142857142855,1.0,0.2727272727272727,1.0,6,0,38,16,5
pca50_rbf_svm_t0_only,t0_only,pca50_rbf_svm,0.6721311475409836,0.5652680652680653,0.8076923076923077,0.6851086916988903,0.2857142857142857,0.6666666666666666,0.18181818181818182,0.9487179487179487,4,2,37,18,6
